时间	CPU百分比	内存百分比	磁盘百分比	发送字节数	接收字节数
2020-12-15 18:09:14	1.7	svmem(total=17095811072, available=11425509376, percent=33.2, used=5670301696, free=11425509376)	72.7	860517339	10076591709
2020-12-15 18:09:17	1.8	svmem(total=17095811072, available=11425533952, percent=33.2, used=5670277120, free=11425533952)	72.7	860517461	10076600113
2020-12-15 18:09:20	2.0	svmem(total=17095811072, available=11425570816, percent=33.2, used=5670240256, free=11425570816)	72.7	860518515	10076608728
2020-12-15 18:09:23	2.3	svmem(total=17095811072, available=11426557952, percent=33.2, used=5669253120, free=11426557952)	72.7	860520310	10076652140
2020-12-15 18:09:26	2.3	svmem(total=17095811072, available=11426279424, percent=33.2, used=5669531648, free=11426279424)	72.7	860520791	10076663442
2020-12-15 18:09:29	1.3	svmem(total=17095811072, available=11426390016, percent=33.2, used=5669421056, free=11426390016)	72.7	860523825	10076680845
2020-12-15 18:09:32	2.5	svmem(total=17095811072, available=11427467264, percent=33.2, used=5668343808, free=11427467264)	72.7	860525028	10076694702
2020-12-15 18:09:35	1.8	svmem(total=17095811072, available=11427540992, percent=33.2, used=5668270080, free=11427540992)	72.7	860526949	10076709505
2020-12-15 18:09:38	2.3	svmem(total=17095811072, available=11427692544, percent=33.2, used=5668118528, free=11427692544)	72.7	860530715	10076723515
2020-12-15 18:09:41	7.2	svmem(total=17095811072, available=11420700672, percent=33.2, used=5675110400, free=11420700672)	72.7	860537641	10076739566
2020-12-15 18:09:44	2.3	svmem(total=17095811072, available=11420557312, percent=33.2, used=5675253760, free=11420557312)	72.7	860540063	10076757944
2020-12-15 18:09:47	2.6	svmem(total=17095811072, available=11420114944, percent=33.2, used=5675696128, free=11420114944)	72.7	860540771	10076791624
2020-12-15 18:09:50	2.1	svmem(total=17095811072, available=11419713536, percent=33.2, used=5676097536, free=11419713536)	72.7	860542785	10076803952
2020-12-15 18:09:53	2.4	svmem(total=17095811072, available=11419660288, percent=33.2, used=5676150784, free=11419660288)	72.7	860543507	10076813186
2020-12-15 18:09:56	2.4	svmem(total=17095811072, available=11419533312, percent=33.2, used=5676277760, free=11419533312)	72.7	860544409	10076822373
2020-12-15 18:09:59	1.9	svmem(total=17095811072, available=11418525696, percent=33.2, used=5677285376, free=11418525696)	72.7	860545552	10076831741
2020-12-15 18:10:02	2.4	svmem(total=17095811072, available=11413114880, percent=33.2, used=5682696192, free=11413114880)	72.7	860546327	10076838367
2020-12-15 18:10:05	3.1	svmem(total=17095811072, available=11413147648, percent=33.2, used=5682663424, free=11413147648)	72.7	860547859	10076846556
2020-12-15 18:10:09	1.8	svmem(total=17095811072, available=11413094400, percent=33.2, used=5682716672, free=11413094400)	72.7	860552470	10076861790
2020-12-15 18:10:12	2.2	svmem(total=17095811072, available=11413114880, percent=33.2, used=5682696192, free=11413114880)	72.7	860554333	10076871068
2020-12-15 18:10:15	1.6	svmem(total=17095811072, available=11412946944, percent=33.2, used=5682864128, free=11412946944)	72.7	860554813	10076881284
2020-12-15 18:10:18	2.0	svmem(total=17095811072, available=11412885504, percent=33.2, used=5682925568, free=11412885504)	72.7	860555237	10076888987
2020-12-15 18:10:21	5.0	svmem(total=17095811072, available=11402289152, percent=33.3, used=5693521920, free=11402289152)	72.7	860558021	10076902638
2020-12-15 18:10:24	19.1	svmem(total=17095811072, available=11233648640, percent=34.3, used=5862162432, free=11233648640)	72.7	860566215	10076948186
2020-12-15 18:10:27	1.9	svmem(total=17095811072, available=11233599488, percent=34.3, used=5862211584, free=11233599488)	72.7	860572158	10077057080
2020-12-15 18:10:30	2.2	svmem(total=17095811072, available=11241345024, percent=34.2, used=5854466048, free=11241345024)	72.7	860584308	10077232615
2020-12-15 18:10:33	2.4	svmem(total=17095811072, available=11241459712, percent=34.2, used=5854351360, free=11241459712)	72.7	860586138	10077262874
2020-12-15 18:10:36	6.0	svmem(total=17095811072, available=11237322752, percent=34.3, used=5858488320, free=11237322752)	72.7	860590328	10077286668
2020-12-15 18:10:39	2.6	svmem(total=17095811072, available=11240259584, percent=34.3, used=5855551488, free=11240259584)	72.7	860595372	10077318654
2020-12-15 18:10:42	8.8	svmem(total=17095811072, available=11241852928, percent=34.2, used=5853958144, free=11241852928)	72.7	860597432	10077351593
2020-12-15 18:10:45	2.7	svmem(total=17095811072, available=11241766912, percent=34.2, used=5854044160, free=11241766912)	72.7	860599609	10077369729
2020-12-15 18:10:48	2.6	svmem(total=17095811072, available=11242176512, percent=34.2, used=5853634560, free=11242176512)	72.7	860601002	10077384717
2020-12-15 18:10:51	2.6	svmem(total=17095811072, available=11247001600, percent=34.2, used=5848809472, free=11247001600)	72.7	860601968	10077397937
2020-12-15 18:10:54	1.9	svmem(total=17095811072, available=11248697344, percent=34.2, used=5847113728, free=11248697344)	72.7	860603200	10077407880
2020-12-15 18:10:57	2.6	svmem(total=17095811072, available=11248599040, percent=34.2, used=5847212032, free=11248599040)	72.7	860604026	10077431780
2020-12-15 18:11:00	2.7	svmem(total=17095811072, available=11248861184, percent=34.2, used=5846949888, free=11248861184)	72.7	860605646	10077448394
2020-12-15 18:11:03	2.5	svmem(total=17095811072, available=11249016832, percent=34.2, used=5846794240, free=11249016832)	72.7	860612240	10077489036
2020-12-15 18:11:06	4.5	svmem(total=17095811072, available=11248877568, percent=34.2, used=5846933504, free=11248877568)	72.7	860617318	10077538937
2020-12-15 18:11:09	2.1	svmem(total=17095811072, available=11248799744, percent=34.2, used=5847011328, free=11248799744)	72.7	860624324	10077564023
2020-12-15 18:11:12	1.3	svmem(total=17095811072, available=11249180672, percent=34.2, used=5846630400, free=11249180672)	72.7	860624744	10077591817
2020-12-15 18:11:15	2.8	svmem(total=17095811072, available=11249266688, percent=34.2, used=5846544384, free=11249266688)	72.7	860626009	10077604682
2020-12-15 18:11:18	2.9	svmem(total=17095811072, available=11249373184, percent=34.2, used=5846437888, free=11249373184)	72.7	860627001	10077621266
2020-12-15 18:11:21	1.7	svmem(total=17095811072, available=11249582080, percent=34.2, used=5846228992, free=11249582080)	72.7	860627121	10077637078
2020-12-15 18:11:25	3.2	svmem(total=17095811072, available=11260301312, percent=34.1, used=5835509760, free=11260301312)	72.7	860628610	10077649325
2020-12-15 18:11:28	2.0	svmem(total=17095811072, available=11261431808, percent=34.1, used=5834379264, free=11261431808)	72.7	860629299	10077660924
2020-12-15 18:11:31	2.3	svmem(total=17095811072, available=11261571072, percent=34.1, used=5834240000, free=11261571072)	72.7	860632132	10077674275
2020-12-15 18:11:34	1.8	svmem(total=17095811072, available=11261689856, percent=34.1, used=5834121216, free=11261689856)	72.7	860633752	10077690436
2020-12-15 18:11:37	2.2	svmem(total=17095811072, available=11261534208, percent=34.1, used=5834276864, free=11261534208)	72.7	860635252	10077702041
2020-12-15 18:11:40	2.4	svmem(total=17095811072, available=11261366272, percent=34.1, used=5834444800, free=11261366272)	72.7	860640744	10077716284
2020-12-15 18:11:43	2.1	svmem(total=17095811072, available=11264684032, percent=34.1, used=5831127040, free=11264684032)	72.7	860642124	10077724876
